plot,Time,Temperature
A07,03/05/2022 20:31,2
A07,04/05/2022 0:31,0.5
A07,04/05/2022 4:31,0
A07,04/05/2022 8:31,0
A07,04/05/2022 12:31,0
A07,04/05/2022 16:31,2.5
A07,04/05/2022 20:31,3.5
A07,05/05/2022 0:31,1
A07,05/05/2022 4:31,0
A07,05/05/2022 8:31,0
A07,05/05/2022 12:31,0
A07,05/05/2022 16:31,3.5
A07,05/05/2022 20:31,4.5
A07,06/05/2022 0:31,1.5
A07,06/05/2022 4:31,0
A07,06/05/2022 8:31,0
A07,06/05/2022 12:31,0
A07,06/05/2022 16:31,3.5
A07,06/05/2022 20:31,4.5
A07,07/05/2022 0:31,1.5
A07,07/05/2022 4:31,0
A07,07/05/2022 8:31,0
A07,07/05/2022 12:31,0
A07,07/05/2022 16:31,4
A07,07/05/2022 20:31,5
A07,08/05/2022 0:31,2.5
A07,08/05/2022 4:31,1
A07,08/05/2022 8:31,1
A07,08/05/2022 12:31,2.5
A07,08/05/2022 16:31,6
A07,08/05/2022 20:31,7
A07,09/05/2022 0:31,4
A07,09/05/2022 4:31,2.5
A07,09/05/2022 8:31,2
A07,09/05/2022 12:31,3.5
A07,09/05/2022 16:31,7
A07,09/05/2022 20:31,8.5
A07,10/05/2022 0:31,5.5
A07,10/05/2022 4:31,3.5
A07,10/05/2022 8:31,2.5
A07,10/05/2022 12:31,4.5
A07,10/05/2022 16:31,8.5
A07,10/05/2022 20:31,9
A07,11/05/2022 0:31,6
A07,11/05/2022 4:31,4
A07,11/05/2022 8:31,2.5
A07,11/05/2022 12:31,4.5
A07,11/05/2022 16:31,8
A07,11/05/2022 20:31,9
A07,12/05/2022 0:31,6
A07,12/05/2022 4:31,4
A07,12/05/2022 8:31,3.5
A07,12/05/2022 12:31,6.5
A07,12/05/2022 16:31,9
A07,12/05/2022 20:31,8.5
A07,13/05/2022 0:31,6.5
A07,13/05/2022 4:31,5
A07,13/05/2022 8:31,4
A07,13/05/2022 12:31,6
A07,13/05/2022 16:31,10
A07,13/05/2022 20:31,10
A07,14/05/2022 0:31,7
A07,14/05/2022 4:31,6
A07,14/05/2022 8:31,5
A07,14/05/2022 12:31,7
A07,14/05/2022 16:31,9
A07,14/05/2022 20:31,10
A07,15/05/2022 0:31,7.5
A07,15/05/2022 4:31,6
A07,15/05/2022 8:31,6
A07,15/05/2022 12:31,6.5
A07,15/05/2022 16:31,8
A07,15/05/2022 20:31,7.5
A07,16/05/2022 0:31,6
A07,16/05/2022 4:31,5
A07,16/05/2022 8:31,4.5
A07,16/05/2022 12:31,6.5
A07,16/05/2022 16:31,9
A07,16/05/2022 20:31,9
A07,17/05/2022 0:31,7.5
A07,17/05/2022 4:31,6
A07,17/05/2022 8:31,5
A07,17/05/2022 12:31,6.5
A07,17/05/2022 16:31,9
A07,17/05/2022 20:31,10
A07,18/05/2022 0:31,7
A07,18/05/2022 4:31,6
A07,18/05/2022 8:31,6.5
A07,18/05/2022 12:31,8
A07,18/05/2022 16:31,10
A07,18/05/2022 20:31,10
A07,19/05/2022 0:31,8
A07,19/05/2022 4:31,6.5
A07,19/05/2022 8:31,5.5
A07,19/05/2022 12:31,8
A07,19/05/2022 16:31,11.5
A07,19/05/2022 20:31,12
A07,20/05/2022 0:31,9
A07,20/05/2022 4:31,8
A07,20/05/2022 8:31,7
A07,20/05/2022 12:31,9
A07,20/05/2022 16:31,12.5
A07,20/05/2022 20:31,13.5
A07,21/05/2022 0:31,10.5
A07,21/05/2022 4:31,9
A07,21/05/2022 8:31,8
A07,21/05/2022 12:31,10.5
A07,21/05/2022 16:31,13
A07,21/05/2022 20:31,12
A07,22/05/2022 0:31,10
A07,22/05/2022 4:31,8.5
A07,22/05/2022 8:31,8
A07,22/05/2022 12:31,9
A07,22/05/2022 16:31,10.5
A07,22/05/2022 20:31,8.5
A07,23/05/2022 0:31,7.5
A07,23/05/2022 4:31,7
A07,23/05/2022 8:31,6
A07,23/05/2022 12:31,7
A07,23/05/2022 16:31,8.5
A07,23/05/2022 20:31,7
A07,24/05/2022 0:31,5
A07,24/05/2022 4:31,3.5
A07,24/05/2022 8:31,2.5
A07,24/05/2022 12:31,2.5
A07,24/05/2022 16:31,4
A07,24/05/2022 20:31,3.5
A07,25/05/2022 0:31,2.5
A07,25/05/2022 4:31,2
A07,25/05/2022 8:31,2
A07,25/05/2022 12:31,3.5
A07,25/05/2022 16:31,7
A07,25/05/2022 20:31,8
A07,26/05/2022 0:31,5.5
A07,26/05/2022 4:31,4.5
A07,26/05/2022 8:31,4.5
A07,26/05/2022 12:31,6
A07,26/05/2022 16:31,9
A07,26/05/2022 20:31,10
A07,27/05/2022 0:31,7
A07,27/05/2022 4:31,5
A07,27/05/2022 8:31,4.5
A07,27/05/2022 12:31,7
A07,27/05/2022 16:31,11
A07,27/05/2022 20:31,12
A07,28/05/2022 0:31,8
A07,28/05/2022 4:31,6
A07,28/05/2022 8:31,5
A07,28/05/2022 12:31,7
A07,28/05/2022 16:31,11.5
A07,28/05/2022 20:31,13
A07,29/05/2022 0:31,9
A07,29/05/2022 4:31,7
A07,29/05/2022 8:31,6
A07,29/05/2022 12:31,8.5
A07,29/05/2022 16:31,11
A07,29/05/2022 20:31,9
A08,12/07/2021 0:31,12.5
A08,12/07/2021 4:31,10
A08,12/07/2021 8:31,8
A08,12/07/2021 12:31,8
A08,12/07/2021 16:31,8
A08,12/07/2021 20:31,6.5
A08,13/07/2021 0:31,5.5
A08,13/07/2021 4:31,5
A08,13/07/2021 8:31,5
A08,13/07/2021 12:31,5.5
A08,13/07/2021 16:31,9
A08,13/07/2021 20:31,11
A08,14/07/2021 0:31,7.5
A08,14/07/2021 4:31,6
A08,14/07/2021 8:31,5.5
A08,14/07/2021 12:31,7
A08,14/07/2021 16:31,12
A08,14/07/2021 20:31,16.5
A08,15/07/2021 0:31,11
A08,15/07/2021 4:31,9
A08,15/07/2021 8:31,8
A08,15/07/2021 12:31,8.5
A08,15/07/2021 16:31,14
A08,15/07/2021 20:31,19.5
A08,16/07/2021 0:31,13
A08,16/07/2021 4:31,10.5
A08,16/07/2021 8:31,9.5
A08,16/07/2021 12:31,10
A08,16/07/2021 16:31,15.5
A08,16/07/2021 20:31,21.5
A08,17/07/2021 0:31,14.5
A08,17/07/2021 4:31,12
A08,17/07/2021 8:31,11
A08,17/07/2021 12:31,11.5
A08,17/07/2021 16:31,17
A08,17/07/2021 20:31,21
A08,18/07/2021 0:31,15
A08,18/07/2021 4:31,12.5
A08,18/07/2021 8:31,11.5
A08,18/07/2021 12:31,12
A08,18/07/2021 16:31,16.5
A08,18/07/2021 20:31,21.5
A08,19/07/2021 0:31,15.5
A08,19/07/2021 4:31,13
A08,19/07/2021 8:31,12
A08,19/07/2021 12:31,12.5
A08,19/07/2021 16:31,18.5
A08,19/07/2021 20:31,22.5
A08,20/07/2021 0:31,16
A08,20/07/2021 4:31,13.5
A08,20/07/2021 8:31,12.5
A08,20/07/2021 12:31,13.5
A08,20/07/2021 16:31,18.5
A08,20/07/2021 20:31,20
A08,21/07/2021 0:31,15
A08,21/07/2021 4:31,13.5
A08,21/07/2021 8:31,12.5
A08,21/07/2021 12:31,13
A08,21/07/2021 16:31,17.5
A08,21/07/2021 20:31,22.5
A08,22/07/2021 0:31,16.5
A08,22/07/2021 4:31,14
A08,22/07/2021 8:31,13
A08,22/07/2021 12:31,13.5
A08,22/07/2021 16:31,18
A08,22/07/2021 20:31,22
A08,23/07/2021 0:31,16.5
A08,23/07/2021 4:31,14
A08,23/07/2021 8:31,13
A08,23/07/2021 12:31,13.5
A08,23/07/2021 16:31,16.5
A08,23/07/2021 20:31,17.5
A08,24/07/2021 0:31,12.5
A08,24/07/2021 4:31,10
A08,24/07/2021 8:31,9
A08,24/07/2021 12:31,10
A08,24/07/2021 16:31,13
A08,24/07/2021 20:31,12.5
A08,25/07/2021 0:31,10
A08,25/07/2021 4:31,9
A08,25/07/2021 8:31,8.5
A08,25/07/2021 12:31,10
A08,25/07/2021 16:31,14
A08,25/07/2021 20:31,14.5
A08,26/07/2021 0:31,11
A08,26/07/2021 4:31,9.5
A08,26/07/2021 8:31,8.5
A08,26/07/2021 12:31,9
A08,26/07/2021 16:31,13.5
A08,26/07/2021 20:31,17
A08,27/07/2021 0:31,12
A08,27/07/2021 4:31,10
A08,27/07/2021 8:31,9.5
A08,27/07/2021 12:31,10.5
A08,27/07/2021 16:31,15
A08,27/07/2021 20:31,17
A08,28/07/2021 0:31,12
A08,28/07/2021 4:31,9.5
A08,28/07/2021 8:31,8
A08,28/07/2021 12:31,9
A08,28/07/2021 16:31,14.5
A08,28/07/2021 20:31,21.5
A08,29/07/2021 0:31,14.5
A08,29/07/2021 4:31,11.5
A08,29/07/2021 8:31,10.5
A08,29/07/2021 12:31,11.5
A08,29/07/2021 16:31,16
A08,29/07/2021 20:31,21
A08,30/07/2021 0:31,14
A08,30/07/2021 4:31,12
A08,30/07/2021 8:31,10.5
A08,30/07/2021 12:31,10.5
A08,30/07/2021 16:31,15
A08,30/07/2021 20:31,19
A08,31/07/2021 0:31,13
A08,31/07/2021 4:31,11
A08,31/07/2021 8:31,10
A08,31/07/2021 12:31,10.5
A08,31/07/2021 16:31,13.5
A08,31/07/2021 20:31,12
A08,01/08/2021 0:31,9
A08,01/08/2021 4:31,7
A08,01/08/2021 8:31,7
A08,01/08/2021 12:31,9
A08,01/08/2021 16:31,12.5
A08,01/08/2021 20:31,16
A08,02/08/2021 0:31,11
A08,02/08/2021 4:31,9.5
A08,02/08/2021 8:31,8.5
A08,02/08/2021 12:31,10.5
A08,02/08/2021 16:31,12.5
A08,02/08/2021 20:31,14.5
A08,03/08/2021 0:31,10.5
A08,03/08/2021 4:31,9
A08,03/08/2021 8:31,8.5
A08,03/08/2021 12:31,9
A08,03/08/2021 16:31,13
A08,03/08/2021 20:31,12.5
A08,04/08/2021 0:31,10
A08,04/08/2021 4:31,9.5
A08,04/08/2021 8:31,9
A08,04/08/2021 12:31,9.5
A08,04/08/2021 16:31,12.5
A08,04/08/2021 20:31,15.5
A08,05/08/2021 0:31,10
A08,05/08/2021 4:31,9
A08,05/08/2021 8:31,9
A08,05/08/2021 12:31,9.5
A08,05/08/2021 16:31,12.5
A08,05/08/2021 20:31,17
A08,06/08/2021 0:31,10.5
A08,06/08/2021 4:31,9.5
A08,06/08/2021 8:31,8.5
A08,06/08/2021 12:31,8.5
A08,06/08/2021 16:31,13.5
A08,06/08/2021 20:31,15.5
A08,07/08/2021 0:31,10
A08,07/08/2021 4:31,8.5
A08,07/08/2021 8:31,8
A08,07/08/2021 12:31,8
A08,07/08/2021 16:31,11
A08,07/08/2021 20:31,11.5
A08,08/08/2021 0:31,8
A08,08/08/2021 4:31,6
A08,08/08/2021 8:31,5.5
A08,08/08/2021 12:31,6
A08,08/08/2021 16:31,11.5
A08,08/08/2021 20:31,16
A08,09/08/2021 0:31,11
A08,09/08/2021 4:31,9
A08,09/08/2021 8:31,8.5
A08,09/08/2021 12:31,8.5
A08,09/08/2021 16:31,13.5
A08,09/08/2021 20:31,16
A08,10/08/2021 0:31,11.5
A08,10/08/2021 4:31,9.5
A08,10/08/2021 8:31,9
A08,10/08/2021 12:31,9.5
A08,10/08/2021 16:31,14.5
A08,10/08/2021 20:31,20.5
A08,11/08/2021 0:31,14
A08,11/08/2021 4:31,11.5
A08,11/08/2021 8:31,10.5
A08,11/08/2021 12:31,11
A08,11/08/2021 16:31,16
A08,11/08/2021 20:31,21.5
A08,12/08/2021 0:31,15
A08,12/08/2021 4:31,13
A08,12/08/2021 8:31,12.5
A08,12/08/2021 12:31,13.5
A08,12/08/2021 16:31,18
A08,12/08/2021 20:31,22
A08,13/08/2021 0:31,15.5
A08,13/08/2021 4:31,13
A08,13/08/2021 8:31,12
A08,13/08/2021 12:31,12.5
A08,13/08/2021 16:31,17.5
A08,13/08/2021 20:31,23
A08,14/08/2021 0:31,16.5
A08,14/08/2021 4:31,14
A08,14/08/2021 8:31,12.5
A08,14/08/2021 12:31,13
A08,14/08/2021 16:31,17.5
A08,14/08/2021 20:31,22.5
A08,15/08/2021 0:31,16.5
A08,15/08/2021 4:31,13.5
A08,15/08/2021 8:31,12
A08,15/08/2021 12:31,12
A08,15/08/2021 16:31,17
A08,15/08/2021 20:31,22
A08,16/08/2021 0:31,15
A08,16/08/2021 4:31,12.5
A08,16/08/2021 8:31,12
A08,16/08/2021 12:31,12
A08,16/08/2021 16:31,16.5
A08,16/08/2021 20:31,22
A08,17/08/2021 0:31,14
A08,17/08/2021 4:31,11.5
A08,17/08/2021 8:31,10
A08,17/08/2021 12:31,10.5
A08,17/08/2021 16:31,15.5
A08,17/08/2021 20:31,22
A08,18/08/2021 0:31,14.5
A08,18/08/2021 4:31,11.5
A08,18/08/2021 8:31,10.5
A08,18/08/2021 12:31,11
A08,18/08/2021 16:31,16
A08,18/08/2021 20:31,21
A08,19/08/2021 0:31,14
A08,19/08/2021 4:31,12
A08,19/08/2021 8:31,11
A08,19/08/2021 12:31,11.5
A08,19/08/2021 16:31,17
A08,19/08/2021 20:31,22
A08,20/08/2021 0:31,15
A08,20/08/2021 4:31,12.5
A08,20/08/2021 8:31,11
A08,20/08/2021 12:31,12
A08,20/08/2021 16:31,16.5
A08,20/08/2021 20:31,21.5
A08,21/08/2021 0:31,14.5
A08,21/08/2021 4:31,12
A08,21/08/2021 8:31,11.5
A08,21/08/2021 12:31,12.5
A08,21/08/2021 16:31,16
A08,21/08/2021 20:31,19
A08,22/08/2021 0:31,13.5
A08,22/08/2021 4:31,12
A08,22/08/2021 8:31,11
A08,22/08/2021 12:31,12
A08,22/08/2021 16:31,17.5
A08,22/08/2021 20:31,21
A08,23/08/2021 0:31,14.5
A08,23/08/2021 4:31,13
A08,23/08/2021 8:31,12
A08,23/08/2021 12:31,13
A08,23/08/2021 16:31,17.5
A08,23/08/2021 20:31,21.5
A08,24/08/2021 0:31,15
A08,24/08/2021 4:31,12
A08,24/08/2021 8:31,11
A08,24/08/2021 12:31,11.5
A08,24/08/2021 16:31,16.5
A08,24/08/2021 20:31,23
A08,25/08/2021 0:31,15
A08,25/08/2021 4:31,12.5
A08,25/08/2021 8:31,12.5
A08,25/08/2021 12:31,12.5
A08,25/08/2021 16:31,17.5
A08,25/08/2021 20:31,21.5
A08,26/08/2021 0:31,15
A08,26/08/2021 4:31,13
A08,26/08/2021 8:31,12
A08,26/08/2021 12:31,13.5
A08,26/08/2021 16:31,14
A08,26/08/2021 20:31,13
A08,27/08/2021 0:31,11.5
A08,27/08/2021 4:31,11.5
A08,27/08/2021 8:31,11.5
A08,27/08/2021 12:31,12
A08,27/08/2021 16:31,15
A08,27/08/2021 20:31,15
A08,28/08/2021 0:31,12.5
A08,28/08/2021 4:31,11
A08,28/08/2021 8:31,10.5
A08,28/08/2021 12:31,11.5
A08,28/08/2021 16:31,13
A08,28/08/2021 20:31,16.5
A08,29/08/2021 0:31,12.5
A08,29/08/2021 4:31,11
A08,29/08/2021 8:31,10.5
A08,29/08/2021 12:31,11
A08,29/08/2021 16:31,16.5
A08,29/08/2021 20:31,19.5
A08,30/08/2021 0:31,13.5
A08,30/08/2021 4:31,11.5
A08,30/08/2021 8:31,11
A08,30/08/2021 12:31,13
A08,30/08/2021 16:31,16
A08,30/08/2021 20:31,15.5
A08,31/08/2021 0:31,12
A08,31/08/2021 4:31,11
A08,31/08/2021 8:31,10
A08,31/08/2021 12:31,11
A08,31/08/2021 16:31,16
A08,31/08/2021 20:31,16.5
A08,01/09/2021 0:31,12.5
A08,01/09/2021 4:31,11.5
A08,01/09/2021 8:31,11
A08,01/09/2021 12:31,12.5
A08,01/09/2021 16:31,13
A08,01/09/2021 20:31,12
A08,02/09/2021 0:31,10.5
A08,02/09/2021 4:31,10
A08,02/09/2021 8:31,9.5
A08,02/09/2021 12:31,11
A08,02/09/2021 16:31,11
A08,02/09/2021 20:31,10
A08,03/09/2021 0:31,9.5
A08,03/09/2021 4:31,9
A08,03/09/2021 8:31,8.5
A08,03/09/2021 12:31,10
A08,03/09/2021 16:31,13
A08,03/09/2021 20:31,14.5
A08,04/09/2021 0:31,10
A08,04/09/2021 4:31,8.5
A08,04/09/2021 8:31,7.5
A08,04/09/2021 12:31,8
A08,04/09/2021 16:31,12
A08,04/09/2021 20:31,16.5
A08,05/09/2021 0:31,11
A08,05/09/2021 4:31,9.5
A08,05/09/2021 8:31,9
A08,05/09/2021 12:31,10
A08,05/09/2021 16:31,14.5
A08,05/09/2021 20:31,17.5
A08,06/09/2021 0:31,12.5
A08,06/09/2021 4:31,11.5
A08,06/09/2021 8:31,11
A08,06/09/2021 12:31,12.5
A08,06/09/2021 16:31,15.5
A08,06/09/2021 20:31,15
A08,07/09/2021 0:31,12.5
A08,07/09/2021 4:31,11.5
A08,07/09/2021 8:31,10.5
A08,07/09/2021 12:31,12
A08,07/09/2021 16:31,12.5
A08,07/09/2021 20:31,12.5
A08,08/09/2021 0:31,10.5
A08,08/09/2021 4:31,9
A08,08/09/2021 8:31,9
A08,08/09/2021 12:31,10.5
A08,08/09/2021 16:31,11
A08,08/09/2021 20:31,10.5
A08,09/09/2021 0:31,9.5
A08,09/09/2021 4:31,9
A08,09/09/2021 8:31,8.5
A08,09/09/2021 12:31,9.5
A08,09/09/2021 16:31,10.5
A08,09/09/2021 20:31,9.5
A08,10/09/2021 0:31,7.5
A08,10/09/2021 4:31,7
A08,10/09/2021 8:31,7
A08,10/09/2021 12:31,9
A08,10/09/2021 16:31,11.5
A08,10/09/2021 20:31,14.5
A08,11/09/2021 0:31,9.5
A08,11/09/2021 4:31,9
A08,11/09/2021 8:31,8
A08,11/09/2021 12:31,9.5
A08,11/09/2021 16:31,12
A08,11/09/2021 20:31,14
A08,12/09/2021 0:31,10
A08,12/09/2021 4:31,8.5
A08,12/09/2021 8:31,8
A08,12/09/2021 12:31,9
A08,12/09/2021 16:31,12.5
A08,12/09/2021 20:31,13.5
A08,13/09/2021 0:31,10.5
A08,13/09/2021 4:31,9.5
A08,13/09/2021 8:31,9.5
A08,13/09/2021 12:31,11
A08,13/09/2021 16:31,11
A08,13/09/2021 20:31,10
A08,14/09/2021 0:31,9.5
A08,14/09/2021 4:31,9
A08,14/09/2021 8:31,8
A08,14/09/2021 12:31,9.5
A08,14/09/2021 16:31,10.5
A08,14/09/2021 20:31,9.5
A08,15/09/2021 0:31,9
A08,15/09/2021 4:31,9
A08,15/09/2021 8:31,8
A08,15/09/2021 12:31,10
A08,15/09/2021 16:31,11
A08,15/09/2021 20:31,10
A08,16/09/2021 0:31,9
A08,16/09/2021 4:31,8.5
A08,16/09/2021 8:31,7.5
A08,16/09/2021 12:31,9
A08,16/09/2021 16:31,11
A08,16/09/2021 20:31,12.5
A08,17/09/2021 0:31,9
A08,17/09/2021 4:31,7.5
A08,17/09/2021 8:31,6.5
A08,17/09/2021 12:31,7.5
A08,17/09/2021 16:31,10.5
A08,17/09/2021 20:31,9
A08,18/09/2021 0:31,6.5
A08,18/09/2021 4:31,5.5
A08,18/09/2021 8:31,4.5
A08,18/09/2021 12:31,5.5
A08,18/09/2021 16:31,7
A08,18/09/2021 20:31,6
A08,19/09/2021 0:31,4.5
A08,19/09/2021 4:31,3.5
A08,19/09/2021 8:31,4
A08,19/09/2021 12:31,5
A08,19/09/2021 16:31,7
A08,19/09/2021 20:31,7.5
A08,20/09/2021 0:31,6
A08,20/09/2021 4:31,5.5
A08,20/09/2021 8:31,5
A08,20/09/2021 12:31,5.5
A08,20/09/2021 16:31,6.5
A08,20/09/2021 20:31,5.5
A08,21/09/2021 0:31,4.5
A08,21/09/2021 4:31,4
A08,21/09/2021 8:31,3.5
A08,21/09/2021 12:31,4
A08,21/09/2021 16:31,7
A08,21/09/2021 20:31,6
A08,22/09/2021 0:31,5
A08,22/09/2021 4:31,5
A08,22/09/2021 8:31,5
A08,22/09/2021 12:31,5.5
A08,22/09/2021 16:31,7
A08,22/09/2021 20:31,7
A08,23/09/2021 0:31,6
A08,23/09/2021 4:31,5
A08,23/09/2021 8:31,4.5
A08,23/09/2021 12:31,5
A08,23/09/2021 16:31,8
A08,23/09/2021 20:31,10
A08,24/09/2021 0:31,7
A08,24/09/2021 4:31,7
A08,24/09/2021 8:31,7
A08,24/09/2021 12:31,7.5
A08,24/09/2021 16:31,9.5
A08,24/09/2021 20:31,9.5
A08,25/09/2021 0:31,8
A08,25/09/2021 4:31,7.5
A08,25/09/2021 8:31,7
A08,25/09/2021 12:31,8
A08,25/09/2021 16:31,8
A08,25/09/2021 20:31,7
A08,26/09/2021 0:31,6.5
A08,26/09/2021 4:31,6
A08,26/09/2021 8:31,6
A08,26/09/2021 12:31,6.5
A08,26/09/2021 16:31,9
A08,26/09/2021 20:31,8.5
A08,27/09/2021 0:31,7
A08,27/09/2021 4:31,6.5
A08,27/09/2021 8:31,6.5
A08,27/09/2021 12:31,8
A08,27/09/2021 16:31,9
A08,27/09/2021 20:31,9
A08,28/09/2021 0:31,7
A08,28/09/2021 4:31,7
A08,28/09/2021 8:31,7
A08,28/09/2021 12:31,8
A08,28/09/2021 16:31,8
A08,28/09/2021 20:31,8
A08,29/09/2021 0:31,5
A08,29/09/2021 4:31,4.5
A08,29/09/2021 8:31,5
A08,29/09/2021 12:31,5.5
A08,29/09/2021 16:31,7
A08,29/09/2021 20:31,8.5
A08,30/09/2021 0:31,6
A08,30/09/2021 4:31,5.5
A08,30/09/2021 8:31,5
A08,30/09/2021 12:31,5
A08,30/09/2021 16:31,6.5
A08,30/09/2021 20:31,8
A08,01/10/2021 0:31,6
A08,01/10/2021 4:31,5.5
A08,01/10/2021 8:31,5.5
A08,01/10/2021 12:31,6
A08,01/10/2021 16:31,7.5
A08,01/10/2021 20:31,7.5
A08,02/10/2021 0:31,6.5
A08,02/10/2021 4:31,6
A08,02/10/2021 8:31,6
A08,02/10/2021 12:31,7.5
A08,02/10/2021 16:31,7.5
A08,02/10/2021 20:31,7
A08,03/10/2021 0:31,7
A08,03/10/2021 4:31,6
A08,03/10/2021 8:31,5
A08,03/10/2021 12:31,3.5
A08,03/10/2021 16:31,4
A08,03/10/2021 20:31,3.5
A08,04/10/2021 0:31,2.5
A08,04/10/2021 4:31,2
A08,04/10/2021 8:31,2
A08,04/10/2021 12:31,3
A08,04/10/2021 16:31,5
A08,04/10/2021 20:31,4
A08,05/10/2021 0:31,4
A08,05/10/2021 4:31,4.5
A08,05/10/2021 8:31,5
A08,05/10/2021 12:31,6
A08,05/10/2021 16:31,6
A08,05/10/2021 20:31,5.5
A08,06/10/2021 0:31,4.5
A08,06/10/2021 4:31,4
A08,06/10/2021 8:31,4
A08,06/10/2021 12:31,4.5
A08,06/10/2021 16:31,5
A08,06/10/2021 20:31,6.5
A08,07/10/2021 0:31,5
A08,07/10/2021 4:31,4.5
A08,07/10/2021 8:31,4
A08,07/10/2021 12:31,4.5
A08,07/10/2021 16:31,5.5
A08,07/10/2021 20:31,6.5
A08,08/10/2021 0:31,5
A08,08/10/2021 4:31,4.5
A08,08/10/2021 8:31,4
A08,08/10/2021 12:31,4.5
A08,08/10/2021 16:31,5
A08,08/10/2021 20:31,6.5
A08,09/10/2021 0:31,5
A08,09/10/2021 4:31,4.5
A08,09/10/2021 8:31,4.5
A08,09/10/2021 12:31,5
A08,09/10/2021 16:31,5.5
A08,09/10/2021 20:31,5.5
A08,10/10/2021 0:31,4.5
A08,10/10/2021 4:31,4
A08,10/10/2021 8:31,3.5
A08,10/10/2021 12:31,3.5
A08,10/10/2021 16:31,5
A08,10/10/2021 20:31,5.5
A08,11/10/2021 0:31,4
A08,11/10/2021 4:31,3.5
A08,11/10/2021 8:31,3
A08,11/10/2021 12:31,3.5
A08,11/10/2021 16:31,4
A08,11/10/2021 20:31,5.5
A08,12/10/2021 0:31,3.5
A08,12/10/2021 4:31,3
A08,12/10/2021 8:31,2.5
A08,12/10/2021 12:31,3
A08,12/10/2021 16:31,3.5
A08,12/10/2021 20:31,4.5
A08,13/10/2021 0:31,3
A08,13/10/2021 4:31,2.5
A08,13/10/2021 8:31,2.5
A08,13/10/2021 12:31,3
A08,13/10/2021 16:31,3.5
A08,13/10/2021 20:31,4.5
A08,14/10/2021 0:31,3.5
A08,14/10/2021 4:31,2.5
A08,14/10/2021 8:31,3
A08,14/10/2021 12:31,3.5
A08,14/10/2021 16:31,5
A08,14/10/2021 20:31,5
A08,15/10/2021 0:31,3.5
A08,15/10/2021 4:31,3
A08,15/10/2021 8:31,3
A08,15/10/2021 12:31,4
A08,15/10/2021 16:31,4
A08,15/10/2021 20:31,5
A08,16/10/2021 0:31,3.5
A08,16/10/2021 4:31,4
A08,16/10/2021 8:31,4.5
A08,16/10/2021 12:31,5.5
A08,16/10/2021 16:31,7
A08,16/10/2021 20:31,5.5
A08,17/10/2021 0:31,6
A08,17/10/2021 4:31,5.5
A08,17/10/2021 8:31,5
A08,17/10/2021 12:31,5
A08,17/10/2021 16:31,6
A08,17/10/2021 20:31,5.5
A08,18/10/2021 0:31,5.5
A08,18/10/2021 4:31,6
A08,18/10/2021 8:31,7
A08,18/10/2021 12:31,8
A08,18/10/2021 16:31,10
A08,18/10/2021 20:31,8.5
A08,19/10/2021 0:31,7.5
A08,19/10/2021 4:31,7
A08,19/10/2021 8:31,7.5
A08,19/10/2021 12:31,9.5
A08,19/10/2021 16:31,9.5
A08,19/10/2021 20:31,9
A08,20/10/2021 0:31,8.5
A08,20/10/2021 4:31,8
A08,20/10/2021 8:31,7
A08,20/10/2021 12:31,8
A08,20/10/2021 16:31,8
A08,20/10/2021 20:31,6.5
A08,21/10/2021 0:31,6
A08,21/10/2021 4:31,5
A08,21/10/2021 8:31,3.5
A08,21/10/2021 12:31,3.5
A08,21/10/2021 16:31,4
A08,21/10/2021 20:31,3.5
A08,22/10/2021 0:31,3
A08,22/10/2021 4:31,2.5
A08,22/10/2021 8:31,2.5
A08,22/10/2021 12:31,4
A08,22/10/2021 16:31,4
A08,22/10/2021 20:31,4
A08,23/10/2021 0:31,3
A08,23/10/2021 4:31,2
A08,23/10/2021 8:31,1.5
A08,23/10/2021 12:31,1.5
A08,23/10/2021 16:31,2
A08,23/10/2021 20:31,2
A08,24/10/2021 0:31,2
A08,24/10/2021 4:31,1.5
A08,24/10/2021 8:31,1.5
A08,24/10/2021 12:31,2
A08,24/10/2021 16:31,3
A08,24/10/2021 20:31,4
A08,25/10/2021 0:31,3.5
A08,25/10/2021 4:31,2
A08,25/10/2021 8:31,2
A08,25/10/2021 12:31,2
A08,25/10/2021 16:31,4.5
A08,25/10/2021 20:31,3.5
A08,26/10/2021 0:31,2.5
A08,26/10/2021 4:31,2
A08,26/10/2021 8:31,1.5
A08,26/10/2021 12:31,1.5
A08,26/10/2021 16:31,2.5
A08,26/10/2021 20:31,2.5
A08,27/10/2021 0:31,2
A08,27/10/2021 4:31,1.5
A08,27/10/2021 8:31,1.5
A08,27/10/2021 12:31,1.5
A08,27/10/2021 16:31,2
A08,27/10/2021 20:31,2
A08,28/10/2021 0:31,2
A08,28/10/2021 4:31,1.5
A08,28/10/2021 8:31,1.5
A08,28/10/2021 12:31,2
A08,28/10/2021 16:31,3.5
A08,28/10/2021 20:31,3
A08,29/10/2021 0:31,2.5
A08,29/10/2021 4:31,2.5
A08,29/10/2021 8:31,2.5
A08,29/10/2021 12:31,3.5
A08,29/10/2021 16:31,4.5
A08,29/10/2021 20:31,3.5
A08,30/10/2021 0:31,3
A08,30/10/2021 4:31,4.5
A08,30/10/2021 8:31,4
A08,30/10/2021 12:31,4
A08,30/10/2021 16:31,5
A08,30/10/2021 20:31,4.5
A08,31/10/2021 0:31,4
A08,31/10/2021 3:31,4
A08,31/10/2021 7:31,4.5
A08,31/10/2021 11:31,6
